freq,db
2064,49.1
2065,47.2
2066,47.8
2067,49.9
2068,48.5
2069,37.1
2070,46
2071,50.1
2072,49.6
2073,51.7
2074,53.1
2075,50.7
2076,50.7
2077,51.9
2078,46.5
2079,46.8
2080,49.6
2081,48.2
2082,49.5
2083,48.5
2084,42.4
2085,41.8
2086,44.9
2087,46.1
2088,47.4
2089,49.6
2090,47.4
2091,45.2
2092,45.6
2093,39.1
2094,42.6
2095,41.9
2096,42.4
2097,43.4
2098,43.9
2099,42.6
2100,46.2
2101,48.9
2102,46.9
2103,44.5
2104,45.2
2105,45.9
2106,42.8
2107,47.7
2108,44.3
2109,45.7
2110,43.4
2111,38.6
2112,47.1
2113,46.7
2114,43
2115,39.8
2116,45.6
2117,35.5
2118,38.6
2119,41
2120,40.8
2121,39.7
2122,40.1
2123,40.1
2124,46.6
2125,48.1
2126,44.8
2127,46.6
2128,45.1
2129,37.9
2130,45
2131,45.2
2132,48.7
2133,49
2134,47.6
2135,45.1
2136,46.8
2137,48
2138,42.9
2139,41
2140,43.4
2141,49.4
2142,46.7
2143,44.7
2144,49.2
2145,50.5
2146,51.2
2147,47.9
2148,45
2149,46.9
2150,44.3
2151,39.3
2152,41.6
2153,43.8
2154,46.3
2155,43.6
2156,48.6
2157,45.1
2158,39.1
2159,42.1
2160,43.6
2161,41.2
2162,43.4
2163,46.7
2164,44.7
2165,45.9
2166,48.5
2167,48.2
2168,42.5
2169,43.9
2170,45.2
2171,42.6
2172,46.5
2173,41.7
2174,40.4
2175,43.9
2176,44.7
2177,46.6
2178,48.6
2179,50.5
2180,45.4
2181,44.2
2182,46.1
2183,47
2184,44.9
2185,47.7
2186,50
2187,47.9
2188,47.8
2189,47.3
2190,46.4
2191,47.1
2192,46.1
2193,46.9
2194,48.5
2195,49.8
2196,47.5
2197,40.8
2198,45.8
2199,43.7
2200,40.9
2201,39.4
2202,46.3
2203,48.2
2204,44.9
2205,44.2
2206,49.3
2207,49.9
2208,48
2209,48.7
2210,48
2211,40
2212,43.4
2213,46.2
2214,42.4
2215,43.5
2216,46.1
2217,46
2218,44.4
2219,44.4
2220,43.8
2221,45.8
2222,49.9
2223,50.2
2224,44.4
2225,48.1
2226,52.1
2227,51.9
2228,49.4
2229,46.7
2230,44.4
2231,46.9
2232,48.4
2233,45.8
2234,46.9
2235,47.2
2236,47.2
2237,51.8
2238,50.2
2239,51.6
2240,53
2241,44.5
2242,46.6
2243,47.5
2244,50.4
2245,51.3
2246,55
2247,56.1
2248,49
2249,45.1
2250,46.9
2251,50.1
2252,52.1
2253,51.7
2254,49.8
2255,49.8
2256,44.5
2257,52.9
2258,52.6
2259,51.6
2260,47
2261,47.1
2262,48.6
2263,51.7
2264,52.6
2265,50.9
2266,47
2267,46.6
2268,51.5
2269,51.8
2270,50.5
2271,52.5
2272,51.5
2273,46
2274,37
2275,45.8
2276,43.2
2277,45
2278,40.8
2279,47.5
2280,43.9
